id,genre_ids,title,rating,release,ogLanguage,overview
337404,"[35, 80, 12]",Cruella,8.2,2021-05-28,en,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella."
843906,"[16, 35, 9648, 10751, 14]",Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,8.2,2021-09-14,en,"With Mystery, Inc. on the tail of a strange object in Nowhere, Kansas, the strange hometown of Eustice, Muriel, and Courage, the gang soon find themselves contending with a giant cicada monster and her winged warriors."
15584,"[99, 80]",Dear Zachary: A Letter to a Son About His Father,8.1,2008-10-31,en,"In 2001, Andrew Bagby, a medical resident, is murdered not long after breaking up with his girlfriend. Soon after, when she announces she's pregnant, one of Andrew's many close friends, Kurt Kuenne, begins this film, a gift to the child."
68718,"[18, 37]",Django Unchained,8.1,2012-12-25,en,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner."
638507,"[16, 14, 12, 28, 10751]",How to Train Your Dragon: Homecoming,8.1,2019-12-03,en,"It's been ten years since the dragons moved to the Hidden World, and even though Toothless doesn't live in New Berk anymore, Hiccup continues the holiday traditions he once shared with his best friend. But the Vikings of New Berk were beginning to forget about their friendship with dragons. Hiccup, Astrid, and Gobber know just what to do to keep the dragons in the villagers' hearts. And across the sea, the dragons have a plan of their own..."
400608,[35],Bo Burnham: Make Happy,8.1,2016-06-03,en,"Combining his trademark wit and self-deprecating humor with original music, Bo Burnham offers up his unique twist on life in this stand-up special about  life, death, sexuality, hypocrisy, mental illness and Pringles cans."
785534,[18],Paper Lives,8.1,2021-03-12,tr,"In the streets of Istanbul, ailing waste warehouse worker Mehmet takes a small boy under his wing and must soon confront his own traumatic childhood."
86705,[35],John Mulaney: New in Town,8.1,2012-01-31,en,"Stand-up comedian John Mulaney tackles such red-hot topics as quicksand, Motown singers and an elderly man he once met in a bathroom."
411088,"[18, 9648, 53]",The Invisible Guest,8.1,2016-09-23,es,"Barcelona, Spain. Adrián Doria, a young and successful businessman accused of murder, meets one night with Virginia Goodman, an expert interrogation lawyer, in order to devise a defense strategy."
58496,[99],Senna,8.1,2011-01-21,en,"The remarkable story of Brazilian racing driver Ayrton Senna, charting his physical and spiritual achievements on the track and off, his quest for perfection, and the mythical status he has since attained, is the subject of Senna, a documentary feature that spans the racing legend's years as an F1 driver, from his opening season in 1984 to his untimely death a decade later."
529531,[35],Hannah Gadsby: Nanette,8.1,2018-06-19,en,The Australian comedian Hannah Gadsby is taking an anti-comedy stance in her newest special.
831827,"[16, 10751]",Far From the Tree,8.1,2021-11-24,en,"On an idyllic beach in the Pacific Northwest, curiosity gets the better of a young raccoon whose frustrated parent attempts to keep them both safe."
149871,"[16, 18, 14]",The Tale of The Princess Kaguya,8.1,2014-10-17,ja,"Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthrals all who encounter her. But, ultimately, she must confront her fate, the punishment for her crime."
490003,[99],Won't You Be My Neighbor?,8.1,2018-06-08,en,"Fred Rogers used puppets and play to explore complex social issues: race, disability, equality and tragedy, helping form the American concept of childhood. He spoke directly to children and they responded enthusiastically. Yet today, his impact is unclear. Have we lived up to Fred's ideal of good neighbors?"
30238,[99],Earthlings,8.1,2005-09-24,en,"Using hidden cameras and never-before-seen footage, Earthlings chronicles the day-to-day practices of the largest industries in the world, all of which rely entirely on animals for profit."
601169,"[99, 10402]",Chasing Happiness,8.1,2019-06-04,en,"From humble roots as pastor's sons in New Jersey, through their meteoric rise to fame, the Jonas Brothers' bond was unshakeable-until a surprising and painful breakup led Joe, Kevin and Nick down very different paths. With deeply personal interviews, previously unreleased footage and exclusive music, this is the Jonas Brothers as never seen before."
12445,"[14, 12]",Harry Potter and the Deathly Hallows: Part 2,8.1,2011-07-15,en,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills."
74406,"[10402, 99]",Queen: Days of Our Lives,8.1,2011-06-27,en,"In 1971, four college students got together to form a rock band. Since then, that certain band called Queen have released 26 albums and sold over 300 million records worldwide. The popularity of Freddie Mercury, Brian May, Roger Taylor and John Deacon is stronger than ever 40 years on. But it was no bed of roses. No pleasure cruise. Queen had their share of kicks in the face, but they came through and this is how they did it, set against the backdrop of brilliant music and stunning live performances from every corner of the globe. In this film, for the first time, it is the band that tells their story. Featuring brand new interviews with the band and unseen archive footage (including their recently unearthed, first ever TV performance), it is a compelling story told with intelligence, wit, plenty of humor and painful honesty."
653756,[99],The Mole Agent,8.1,2020-01-23,es,"When a daughter becomes concerned about her mother's well-being in a retirement home, private investigator Romulo hires Sergio, an 83-year-old man who becomes a new resident—and a mole inside the home, who struggles to balance his assignment with becoming increasingly involved in the lives of several residents."
265297,[99],The Salt of the Earth,8.1,2014-08-29,fr,"During the last forty years, the photographer Sebastião Salgado has been travelling through the continents, in the footsteps of an ever-changing humanity. He has witnessed the major events of our recent history: international conflicts, starvations and exodus… He is now embarking on the discovery of pristine territories, of the wild fauna and flora, of grandiose landscapes: a huge photographic project which is a tribute to the planet's beauty. Salgado's life and work are revealed to us by his son, Juliano, who went with him during his last journeys, and by Wim Wenders, a photographer himself."
7345,[18],There Will Be Blood,8.1,2007-12-26,en,"Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives."
652722,"[10749, 53]",In the Arms of an Assassin,8.1,2019-12-06,es,"Victor (William Levy) is one of the world’s most handsome  men, but he has a deep secret – he is a cold blooded assassin. Smooth talking and seductive, Victor was raised to do one thing only, which is to kill for money. When he is sent to the home of a brutal drug lord to collect payment for his most recent hit, he encounters the beautiful Sarai (Alicia Sanz), who has been forced to spend the last 9 years of her life with the drug lord."
843,"[18, 10749]",In the Mood for Love,8.1,2001-02-02,cn,"Hong Kong, 1962: Chow Mo-Wan and Su Li-Zhen move into neighboring apartments on the same day. Their encounters are formal and polite—until a discovery about their spouses creates an intimate bond between them."
850356,[10749],Gabriel's Rapture: Part I,8.1,2021-11-24,en,"In the fourth installment of the Gabriel's Inferno series, Professor Gabriel Emerson has embarked on a passionate, yet clandestine affair with his former student Julia Mitchell, but when they return from their romantic holiday in Italy, their happiness is threatened. Will Gabriel succumb to Dante's fate?"
